date,code,diary_text
1884-06-25,sa_024r_0020_0070_0030,"25일(3일, 수, 맑음, 삼가다) 오후에 외아문으로 민운태 민영익 를 방문하여 천씨(陳氏: 천쑤탕)의 일이 어떻게 논의 결정되는지를 물었다. 운태(芸胎) 047 047 운태(芸胎) 운태(芸台)를 의도적으로 이렇게 적은 것이다. 가 말하기를, “나는 모른다”고 하였다. 내가 말하기를, “이같이 중한 일을 공과 같은 이가 모른다고 하면 그 누가 알 수 있겠는가. 모름지기 천씨의 철회를 도모하여 우리나라의 빛을 잃지 않도록 해야 할 것이다”라고 하였다. 운태가 말하기를, “중의(衆議)에 달려 있는 것이다. 나는 일없이 이 일에 간섭하지 않겠다”고 하였다. 모질다. 이것이 어찌된 말인가. 사람의 기를 막히게 한다. . 밤에 입시하여, 천씨의 일은 마땅히 영특하게 결정해야 함을 아뢰었다. 또 가친의 일에 대해 마땅히 속히 분명한 비답을 내리실 것을 아뢰었다. 물러나와 정우(丁友)의 집에서 자다."
1884-06-26,sa_024r_0020_0070_0040,"26일(4일, 목, 맑음, 삼가다) 공사관에서 지내다. 밤에 정우의 집에서 자다."
1884-06-27,sa_024r_0020_0070_0050,"27일(5일, 금, 맑음, 삼가다) 공사관에서 지내다. 이날 백낭(白娘)이 단봉문 밖의 집으로 이사하다. 저녁 7시경에 미국공사 및 그 서기와 같이 외아문 연회에 참석하다. 이태리와의 약조가 순조롭게 이루어진 것을 축하하는 연회이다. 이태리 사신 루카가 말하기를, “지금 우리 구미 각국은 귀국을 돕고 있다. 전날의 귀국은 숨어 사는 나라라 할 수 있었으나 지금은 우리와 회맹(會盟)한 우국(友國)이다”라고 하였다. 내가 그의 말을 통역하기를, “전날에는 조선을 비록 속국이라 하였으나 지금부터는 정당한 독립국이다”라고 하였다. 뜻한 바가 있어 술 마신 김에 고쳐 통역하였으나 마땅히 하지 않았어야 할 일을 한 것이라고 하겠다. 후회되고 후회된다. 밤중에 공사관으로 돌아와 자다. 운태에게 진씨를 그대로 둘 수 없는 일에 대하여 물었다. 운태는 “나는 모르겠다”고 하였다. 그대는 모르겠다고 하나 혹 천쑤탕 씨가 그대를 잡아 갈 수도 있는 것이다. 한탄스럽고 한탄스럽다."
1884-06-28,sa_024r_0020_0070_0060,"28일(6일, 토, 맑음, 삼가다) 아침에 일어나니 머리가 아프다. 어젯밤에 과음한 까닭이다. 저녁때 예궐했다가 곧 물러나와 민참판 민영익 의 집으로 가서 이태리 사신 연회에 참석했다가 밤 12시경에 공사관으로 돌아와 자다. 일전의 상소에 대한 비답이 내렸는데, “묘당(廟堂)으로 하여금 아뢰어 처리케 하라”고 하였다."
1884-06-29,sa_024r_0020_0070_0070,"29일(7일, 일, 맑음, 삼가다) 밤에 예궐하다. 정부의 회답을 보니 “안무사(按撫使)를 시켜 사실을 조사케 하라”고 하였다. 김명기(金命基)가 변명하는 상소를 보았다. 공사청에서 자다. 하룻밤을 한 일 없이 보내고 새벽에 퇴공(退公)하다. 들으니 상께서 외아문에 명하여, 톈진(天津)에 공문을 보내어 천쑤탕(陳樹棠) 씨의 망령된 행위를 성토하게 했다고 한다. 경하하고 경하할 일이다."
1884-06-30,sa_024r_0020_0070_0080,"30일(8일, 월, 맑음, 삼가다) 아침에 미국공사 부인과 같이 홍도남(洪桃南)집의 꽃을 구경하고 돌아오다. 오후 2시에 미국공사와 같이 외아문으로 가 외국 조계(租界)의 일을 의논하다. 밤에 예궐했다가 곧 물러나와 단봉문(丹鳳門) 밖의 집에서 자다."
1884-07-01,sa_024r_0020_0070_0090,"7월 1일(9일, 화, 맑음, 삼가다) 아침에 공사관으로 돌아오다. 공사관에서 지내다. 위산 서광범 이 미국공사를 내방하다. 집에서 자다."
1884-07-02,sa_024r_0020_0070_0100,"2일(10일, 수, 맑음, 삼가다) 낮에 예궐하여 기선으로 사람과 짐을 실어 나르는 일을 미국상회에 허가하는 것이 나라에 이로운 것임을 아뢰었다. 공사관으로 돌아오다. 공사관에서 자다."
1884-07-03,sa_024r_0020_0070_0110,"3일(11일, 목, 맑음, 삼가다) 낮에 버나도우가 서북 내지로 떠나다. 이 편에 가친에게 글을 올리다. 이날, 전에 청인이 쓰던 방으로 옮기다. 밤에 집에서 자다. 이날 김고우 김옥균 가 미국공사를 내방하다. 새벽에 예궐했다가 곧 물러나오다."
1884-07-04,sa_024r_0020_0070_0120,"4일(12일, 금, 맑음, 삼가다) 아침에 공사관으로 돌아오다. 이날은 미국의 독립기념일이다. 오후에 아문(衙門)의 제공들이 미국공사를 내방하여 축하하다. 들으니 운태 민영익 가 곧 청국 옌타이(烟台)로 떠난다고 한다. 집에서 자다. 새벽에 예궐하여 미국상회에 내해 운항(內海運航)을 허가할 것, 미국인에게 병원 및 학교의 설립을 허가할 것, 미국인에게 병원 및 학교의 설립을 허가할 것, 전신 설치를 허가할 것 등을 아뢰었다. 이날 정동(貞洞)에 새 집을 사다(40냥)."
1884-07-05,sa_024r_0020_0070_0130,"5일(13일, 토, 맑음, 삼가다) 아침에 물러나와 공사관으로 돌아오다. 저녁때 금초(錦樵)가 고향 집에서 귀경했기에 방문하다. 아침에 가친에게 올리는 평서를 써서 세유(世儒)편에 맡기다. 집에서 자다. 새벽에서 밤까지 비오다. 낮에 최미산(崔薇山: 최경석)을 방문했다가 남허(南虛: 손붕구)를 만나 만취하여 돌아오다."
1884-07-06,sa_024r_0020_0070_0140,"6일(14일, 일, 흐림, 삼가다) 아침 10시경에 공사관으로 돌아오다. 밤 7시에 미국공사와 외아문에서 열린 러시아(魯國)와의 조약이 순조롭게 이루어진 것을 축하하는 연회에 참석하다. 목씨 뮐렌도르프 는 연회에 참석하지 않았다. 외무협판(外務協辦)에서 체직(遞職)이 허락되었기 때문이다. 여러 외국 사신들이 조선정부에서 그를 체직한 것을 축하하여 마지않았다. 밤 10시경에 공사관으로 돌아와 자다."
1884-07-07,sa_024r_0020_0070_0150,"7일(15일, 월, 맑음, 삼가다) 아침에 금초(錦樵)가 남병영으로 떠나다. 오전에 김고우 김옥균 를 방문하다. 들으니 지난밤에 연회가 파하여 손님들이 돌아간 뒤에 외아문(外衙門)에는 다만 여러 당상(堂上)들이 앉아 있었는데 고우가 윤태준(尹泰駿)을 공박하여 그 요망한 말을 크게 깨뜨려 편린도 남기지 않았다고 한다. 그 싸움은, 윤태준이 먼저 돋구워 말하기를, “주상의 성의(聖意)를 격동하여 진호(陳胡: 천쑤탕)를 청조(淸朝)에 문서로 논박하여 북양대신(北洋大臣) 리훙창(李鴻章)을 욕보여 뒷날 주상의 걱정을 일으키는 자는 곧 난신적자(亂臣賊子)다”라고 하였다 한다. 또 말하기를, “끝까지 주선하여 목씨 뮐렌도르프 를 외아문에서 물러나게 한 것은 외아문의 이해를 돌보지 않은 것이다”라고 하였다. 이 두 가지는 모두 고우를 지목하는 것이었다. 또 횡설수설이 매우 심하고 독립당을 욕하여 마지않았다고 한다. 이런 까닭에 고우가 말하기를, “우리나라 신민이 되었으면 마땅히 힘써 우리의 권리를 지키고 우리 왕실을 빛내야 할 것이다. 우리나라에서 글을 보내어 천씨의 죄를 성토하여 리홍창으로 하여금 욕됨을 깨닫게 한 것이 어찌하여 우리와 상관이 있다는 것인가? 만약 북양대신에게 욕된다고 하여 우리나라 권리를 손상시킨 것과 우리 군부(君父)의 체면 잃는 것을 돌보지 않으려 한다면, 왜 리홍창 밑에 가서 그 신하가 되지 않는가?” 라고 하였다. 또 말하기를, “지금 목씨(穆氏)가 체직당하자 허물을 나에게 돌리고 있으나 이 무슨 모진 말인가. 나에게는 목야(穆也)를 진퇴시킬 힘이 없다. 그러나 나에게 힘이 있어 목씨를 퇴관(退官)시켰다면 내가 감심(甘心)하는 바인 것이다. 또 그대는 목씨가 물러나는 것이 우리나라에 해가 된다고 하였는데, 목씨가 재임하고 있을 때 어떤 좋은 일이 이루어졌다는 것인가?”라고 하였다. 호쾌한 사람의 호쾌한 말이다. 아쉬운 것은 우리 천하의 사람들과 같이 이 연설을 들을 수 없었던 것이다. 이어 목씨가 죄지은 것을 헤아렸는데 마치 옥상에서 물항아리 쏟는 듯하여 만좌가 묵연하였으며, 윤씨의 입은 벙어리가 되고 얼굴은 흙빛이 되어 능히 한마디도 대꾸하지 못하고 오직 말하기를 “고우는 이같이 말할 것이 없다. 이같이 말할 것이 없다”고만 하였다 한다. 기괴한 인물이다. 딱하고 한스럽다. 또 허다한 쾌론(快論)과 재미있는 말이 있었으나 한 붓으로 다 적지를 못한다. 집에서 자다."
1884-07-08,sa_024r_0020_0070_0160,"8일(16일, 화, 맑음, 삼가다) 아침에 고우를 방문하다. 고우가 동전 500냥을 주었다. 그 정의가 고맙다. 이날 전편(轉便)에 가친께 평서를 올리다. 저녁때 입시하다. 일전에 고우가 윤씨 윤태준 공박한 일을 아뢰었다. 중전께서 말씀하시기를, “두 사람이 모두 옳지 않다. 왜 용렬하게 싸움을 하는가?”라고 하였다. 모질다. 이것이 무슨 말씀인가. 어찌 그리 공심(公心)이 없는가? 또 말씀하시기를, “목씨 뮐렌도르프 가 재직하고 있는 동안 비록 특별한 공은 없었으나 아울러 해를 끼친 일도 별로 없었다. 꿈속의 말씀이다. 사심(私心)이 가득 차 있어 공해(公害)를 헤아리지 않음이 이와 같은 것이다. 한탄스럽다. 그런데 일전에 러시아 사신 웨베르 이 외아문에 왔을 때 책상을 치면서, 조선에는 더불어 말할 수 있는 사람이 없다고 노했다고 한다. 만약 목씨가 그 자리에 있었다면 어찌 이와 같은 일이 있겠는가?”라고 하였다. 이는 반드시 여우의 무리들이 말을 만들어 목야를 칭찬한 것일 터인데, 양전(兩殿)께서 능히 살피지 못하니 한탄스럽다. 밤에 공사청에서 자다."
1884-07-09,sa_024r_0020_0070_0170,"9일(17일, 수, 맑음, 삼가다) 아침에 물러나오다. 낮에 고우 김옥균 를 방문하다. 위산 서광범 ·금릉 박영효 ·대치 유대치 ·이순 박제형 ·만여 한만여 ·성옥 유혁로 ·혜전(惠田: 이정환,李晶煥)·한명(漢明: 변수) 등이 자리하고 있었다. 저녁을 든 뒤에 예궐하다. 이날 고우장에게 속히 영어통역관(英語通譯官) 1인을 구하여 외아문에 둘 것을 권하였다. 고우가 칭찬하였다. 이와 같이 하면 “목(穆: 뮐렌도르프)이 없으면 능히 말할 수 없는 폐단이 있을 것이다”는 여러 ‘여우’(諸狐)들의 구실을 막을 수 있는 까닭이다. 저녁에 목야(穆也)가 옌타이(烟台)로 떠나다. 러시아 배를 탔다. 밤 11시경에 물러나와 집에서 자다. 저녁때 작은아버님 윤영렬 께서 상경하다. 고향집이 평안한 것을 전하다."
1884-07-10,sa_024r_0020_0070_0180,"10일(18일, 목, 맑음, 삼가다) 아침에 운태 민영익 를 방문하여 영문역관(英文譯官) 1인을 구하여 외아문에 둘 것을 권하다. 집에서 자다."
1884-07-11,sa_024r_0020_0070_0190,"11일(19일, 금, 흐림, 삼가다) 이날 미국공사와 같이 외아문에 가서 미들톤이 설립하는 기선회사(汽船會社)에 관한 설명서를 전하다. 돌아오는 길에 금석 홍영식 과 일본 사신 시마무라 히사시 을 방문하다. 아침에 함경북도병마절도사(北梱) 조병직(趙秉稷)이 떠났다고 한다."
1884-07-12,sa_024r_0020_0070_0200,"12일(20일, 토, 비, 삼가다) 낮에 한 대장 한규직 이 미국공사를 내방하다. 저녁때 날이 개다. 공사관에서 지내다."
1884-07-13,sa_024r_0020_0070_0210,"13일(21일, 일, 맑음, 삼가다) 공사관에서 지내다. 오후에 판서 민영목(閔泳穆)을 방문하다. 집에서 지내다가 저녁을 든 뒤 예궐하다. 번역관(飜譯官)을 고용할 것을 아뢰었다. 밤에 민운태 민영익 가 의복 고칠 것을 아뢰었다. 들으니 오늘 아침에 영을 내려 좌영(左營) 군사들을 새 군복으로 갈아입게 하고 젊고 건강한 자들을 골라 새로운 무예를 연습시킨다고 한다. 밤에 곤전께서 묻기를, “들으니 네가 첩을 얻어 단봉문(丹鳳門) 용기(龍基)의 집에다 두었다 하는데 참말이냐”고 하셨다. 거짓말이라고 아뢰었더니 곤전께서 웃으면서 말씀하시기를, “사실이다. 내가 이미 알고 있다”고 하셨다. 어떻게 알았는지 괴이하고 의심쩍다. 어제부터 매일밤 시간을 알릴 때에 대포를 쏴 경고(更鼓) 048 048 경고(更鼓) 1경·2경·3경·4경·5경으로 나눈 밤의 시간을 알리기 위하여 치는 북 를 대신하였다. 또 명을 내려 오시(午時: 오전 11시~오후 1시)에 방포케 하였다. 삼경(三更: 밤 12시~2시)에 집으로 돌아와 자다. 이날 유하룡(劉河龍)이 돌아오는 편에 가친의 평서를 받다. 이달 초에 보낸 것이다. 밤에 북청향인(北靑鄕人) 유하룡 등이 열명(列名)한 상소를 보았는데, 향헌비(鄕憲碑)를 마땅히 세워야 한다고 하였다."
1884-07-14,sa_024r_0020_0070_0220,"14일(22일, 월, 비, 삼가다) 공사관에서 지내다. 기선회사(汽船會社) 조약문을 번역하다. 저녁때 개다. 밤에 미국공사와 같이 영국영사관에 가서 저녁을 들다. 운미 민영익 ·고우 김옥균 ·김윤식(金允植)·일본공사 시마무라 히사시 ·청국총영사 천쑤탕 등이 참석하였다. 10시경에 운미·미국공사와 같이 공사관으로 돌아와 밤중까지 담론하다. 1시경에 자다."
1884-07-15,sa_024r_0020_0070_0230,"15일(23일, 화, 맑음, 삼가다) 아침에 들으니 포크(福久)가 간밤에 금시계를 잃어버렸다고 한다. 밤에 집에서 자다. 이날 미국공사가 고우 김옥균 를 방문하다."
1884-07-16,sa_024r_0020_0070_0240,"16일(24일, 수, 맑음, 삼가다) 이날 모교낭 백낭 이 정동집으로 옮겨오다. 홍길후(洪吉厚) 조카 올라오는 편에 남병영 윤웅렬 의 평서를 받다. 들으니 함경도순찰사(北巡使) 조병직이 전교를 거역하여 홍길후를 올려 보내지 않았다고 한다. 상께서 그 무례함에 노하여 어영대장(御營大將)으로 하여금 초기(草記)케 하였다고 한다. 삼경(三更)쯤에 공사관으로 돌아와 자다."
1884-07-17,sa_024r_0020_0070_0250,"17일(25일, 목, 맑음, 삼가다) 공사관에서 지내다. 집에서 자다. 이날 미국공사를 따라 외아문으로 가서 기선회사 일을 의논하다."
